title,platform,score,genre,release_year,release_month
Detective Comics,Print,9.6,DC Comics,2019,5
Detective Comics,Print,9.6,DC Comics,2019,5
Detective Comics,Print,9.6,DC Comics,2019,5
Detective Comics,Print,9.6,DC Comics,2019,5
Detective Comics,Print,9.6,DC Comics,2019,5
Detective Comics,Print,9.6,DC Comics,2019,5
Detective Comics,Print,9.6,DC Comics,2019,5
Generation Zero,PlayStation 4,4,PC,2019,3
Generation Zero,Xbox One,4,PC,2019,3
The Walking Dead: The Final Season,Xbox One,7.5,Adventure,2018,8
The Walking Dead: The Final Season,PC,7.5,Adventure,2018,8
The Walking Dead: The Final Season,PlayStation 4,7.5,Adventure,2018,8
Sekiro,PC,9.5,Action,2020,10
Sekiro,PlayStation 4,9.5,Action,2020,10
Sekiro,Xbox One,9.5,Action,2020,10
Batman,Print,5.2,DC Comics,2020,3
Batman,Print,5.2,DC Comics,2020,3
Batman,Print,5.2,DC Comics,2020,3
Batman,Print,5.2,DC Comics,2020,3
Batman,Print,5.2,DC Comics,2020,3
Batman,Print,5.2,DC Comics,2020,3
Batman,Print,5.2,DC Comics,2020,3
Batman,Print,5.2,DC Comics,2020,3
Batman,Print,5.2,DC Comics,2020,3
Batman,Print,5.2,DC Comics,2020,3
Batman,Print,5.2,DC Comics,2020,3
Batman,Print,5.2,DC Comics,2020,3
Batman,Print,5.2,DC Comics,2020,3
Batman,Print,5.2,DC Comics,2020,3
Batman,Print,5.2,DC Comics,2020,3
Batman,Print,5.2,DC Comics,2020,3
Batman,Print,5.2,DC Comics,2020,3
Batman,Print,5.2,DC Comics,2020,3
Batman,Print,5.2,DC Comics,2020,3
Batman,Print,5.2,DC Comics,2020,3
Batman,Print,5.2,DC Comics,2020,3
Batman,Print,5.2,DC Comics,2020,3
Batman,Print,5.2,DC Comics,2020,3
Batman,Print,5.2,DC Comics,2020,3
Batman,Print,5.2,DC Comics,2020,3
Batman,Print,5.2,DC Comics,2020,3
Batman,Print,5.2,DC Comics,2020,3
Batman,Print,5.2,DC Comics,2020,3
Batman,Print,5.2,DC Comics,2020,3
Batman,Print,5.2,DC Comics,2020,3
Batman,Print,5.2,DC Comics,2020,3
Batman,Print,5.2,DC Comics,2020,3
Batman,Print,5.2,DC Comics,2020,3
Batman,Print,5.2,DC Comics,2020,3
Batman,Print,5.2,DC Comics,2020,3
Batman,Print,5.2,DC Comics,2020,3
Batman,Print,5.2,DC Comics,2020,3
Batman,Print,5.2,DC Comics,2020,3
Batman,Print,5.2,DC Comics,2020,3
Batman,Print,5.2,DC Comics,2020,3
Batman,Print,5.2,DC Comics,2020,3
Batman,Print,5.2,DC Comics,2020,3
Destiny 2: Forsaken,PC,7,PC,2018,9
Destiny 2: Forsaken,PlayStation 4,7,PC,2018,9
The Division 2,PC,8.5,Ubisoft,2020,3
The Division 2,PlayStation 4,8.5,Ubisoft,2020,3
Left Alive,PC,3.8,RPG,2019,3
Left Alive,PlayStation 4,3.8,RPG,2019,3
One Piece: World Seeker,PC,4.8,Action,2021,7
One Piece: World Seeker,PlayStation 4,4.8,Action,2021,7
One Piece: World Seeker,Xbox One,4.8,Action,2021,7
Doomsday Clock,Print,8,DC Comics,2019,12
Doomsday Clock,Print,8,DC Comics,2019,12
Doomsday Clock,Print,8,DC Comics,2019,12
Doomsday Clock,Print,8,DC Comics,2019,12
Batman,Print,9.4,DC Comics,2020,3
Batman,Print,9.4,DC Comics,2020,3
Batman,Print,9.4,DC Comics,2020,3
Batman,Print,9.4,DC Comics,2020,3
Batman,Print,9.4,DC Comics,2020,3
Batman,Print,9.4,DC Comics,2020,3
Batman,Print,9.4,DC Comics,2020,3
Batman,Print,9.4,DC Comics,2020,3
Batman,Print,9.4,DC Comics,2020,3
Batman,Print,9.4,DC Comics,2020,3
Batman,Print,9.4,DC Comics,2020,3
Batman,Print,9.4,DC Comics,2020,3
Batman,Print,9.4,DC Comics,2020,3
Batman,Print,9.4,DC Comics,2020,3
Batman,Print,9.4,DC Comics,2020,3
Batman,Print,9.4,DC Comics,2020,3
Batman,Print,9.4,DC Comics,2020,3
Batman,Print,9.4,DC Comics,2020,3
Batman,Print,9.4,DC Comics,2020,3
Batman,Print,9.4,DC Comics,2020,3
Batman,Print,9.4,DC Comics,2020,3
Batman,Print,9.4,DC Comics,2020,3
Batman,Print,9.4,DC Comics,2020,3
Batman,Print,9.4,DC Comics,2020,3
Batman,Print,9.4,DC Comics,2020,3
Batman,Print,9.4,DC Comics,2020,3
Batman,Print,9.4,DC Comics,2020,3
Batman,Print,9.4,DC Comics,2020,3
Batman,Print,9.4,DC Comics,2020,3
Batman,Print,9.4,DC Comics,2020,3
Batman,Print,9.4,DC Comics,2020,3
Batman,Print,9.4,DC Comics,2020,3
Batman,Print,9.4,DC Comics,2020,3
Batman,Print,9.4,DC Comics,2020,3
Batman,Print,9.4,DC Comics,2020,3
Batman,Print,9.4,DC Comics,2020,3
Batman,Print,9.4,DC Comics,2020,3
Batman,Print,9.4,DC Comics,2020,3
Batman,Print,9.4,DC Comics,2020,3
Batman,Print,9.4,DC Comics,2020,3
Batman,Print,9.4,DC Comics,2020,3
Batman,Print,9.4,DC Comics,2020,3
Devil May Cry 5,Xbox One,9.5,Action,2019,3
Devil May Cry 5,PC,9.5,Action,2019,3
Devil May Cry 5,PlayStation 4,9.5,Action,2019,3
The Occupation,PC,5.9,Adventure,2019,3
The Occupation,PlayStation 4,5.9,Adventure,2019,3
The Occupation,Xbox One,5.9,Adventure,2019,3
Assassin's Creed Odyssey: Bloodline DLC,Xbox One,8,Ubisoft,2019,3
Assassin's Creed Odyssey: Bloodline DLC,PC,8,Ubisoft,2019,3
Dead or Alive 6,PlayStation 4,7.7,Fighting,2019,3
Dead or Alive 6,Xbox One,7.7,Fighting,2019,3
Dead or Alive 6,PC,7.7,Fighting,2019,3
Ape Out,PC,8.8,Action,2019,2
The Amazing Spider-Man,Print,7.9,Marvel Comics,2020,3
The Amazing Spider-Man,Print,7.9,Marvel Comics,2020,3
The Amazing Spider-Man,Print,7.9,Marvel Comics,2020,3
The Amazing Spider-Man,Print,7.9,Marvel Comics,2020,3
The Amazing Spider-Man,Print,7.9,Marvel Comics,2020,3
The Amazing Spider-Man,Print,7.9,Marvel Comics,2020,3
The Amazing Spider-Man,Print,7.9,Marvel Comics,2020,3
The Amazing Spider-Man,Print,7.9,Marvel Comics,2020,3
The Amazing Spider-Man,Print,7.9,Marvel Comics,2020,3
The Amazing Spider-Man,Print,7.9,Marvel Comics,2020,3
The Amazing Spider-Man,Print,7.9,Marvel Comics,2020,3
The Amazing Spider-Man,Print,7.9,Marvel Comics,2020,3
Heroes in Crisis,Print,8.6,DC Comics,2019,5
Heroes in Crisis,Print,8.6,DC Comics,2019,5
Heroes in Crisis,Print,8.6,DC Comics,2019,5
Devotion,PC,8.2,Adventure,2019,2
Trials Rising,PC,7.9,Ubisoft,2019,11
Trials Rising,Xbox One,7.9,Ubisoft,2019,11
Green Book,Blu-ray,5.9,Drama,2019,3
Stellaris: Console Edition,Xbox One,7.4,PlayStation 4,2019,2
Anthem,PC,6.5,RPG,2019,2
Anthem,PlayStation 4,6.5,RPG,2019,2
Anthem,Xbox One,6.5,RPG,2019,2
Batman,Print,8,DC Comics,2020,3
Batman,Print,8,DC Comics,2020,3
Batman,Print,8,DC Comics,2020,3
Batman,Print,8,DC Comics,2020,3
Batman,Print,8,DC Comics,2020,3
Batman,Print,8,DC Comics,2020,3
Batman,Print,8,DC Comics,2020,3
Batman,Print,8,DC Comics,2020,3
Batman,Print,8,DC Comics,2020,3
Batman,Print,8,DC Comics,2020,3
Batman,Print,8,DC Comics,2020,3
Batman,Print,8,DC Comics,2020,3
Batman,Print,8,DC Comics,2020,3
Batman,Print,8,DC Comics,2020,3
Batman,Print,8,DC Comics,2020,3
Batman,Print,8,DC Comics,2020,3
Batman,Print,8,DC Comics,2020,3
Batman,Print,8,DC Comics,2020,3
Batman,Print,8,DC Comics,2020,3
Batman,Print,8,DC Comics,2020,3
Batman,Print,8,DC Comics,2020,3
Batman,Print,8,DC Comics,2020,3
Batman,Print,8,DC Comics,2020,3
Batman,Print,8,DC Comics,2020,3
Batman,Print,8,DC Comics,2020,3
Batman,Print,8,DC Comics,2020,3
Batman,Print,8,DC Comics,2020,3
Batman,Print,8,DC Comics,2020,3
Batman,Print,8,DC Comics,2020,3
Batman,Print,8,DC Comics,2020,3
Batman,Print,8,DC Comics,2020,3
Batman,Print,8,DC Comics,2020,3
Batman,Print,8,DC Comics,2020,3
Batman,Print,8,DC Comics,2020,3
Batman,Print,8,DC Comics,2020,3
Batman,Print,8,DC Comics,2020,3
Batman,Print,8,DC Comics,2020,3
Batman,Print,8,DC Comics,2020,3
Batman,Print,8,DC Comics,2020,3
Batman,Print,8,DC Comics,2020,3
Batman,Print,8,DC Comics,2020,3
Batman,Print,8,DC Comics,2020,3
Dirt Rally 2.0,Xbox One,8.5,Racing,2021,6
Dirt Rally 2.0,PlayStation 4,8.5,Racing,2021,6
Dirt Rally 2.0,PC,8.5,Racing,2021,6
Crackdown 3,PC,5,Action,2019,2
Crackdown 3,PC,5,Action,2019,2
Crackdown 3,Xbox One,5,Action,2019,2
Crackdown 3,PC,5,Action,2019,2
Crackdown 3,Xbox One,5,Action,2019,2
Crackdown 3,Xbox One,5,Action,2019,2
Crackdown 3,PC,4,Action,2019,2
Crackdown 3,PC,4,Action,2019,2
Crackdown 3,Xbox One,4,Action,2019,2
Crackdown 3,PC,4,Action,2019,2
Crackdown 3,Xbox One,4,Action,2019,2
Crackdown 3,Xbox One,4,Action,2019,2
Crackdown 3,PC,5,Action,2019,2
Crackdown 3,PC,5,Action,2019,2
Crackdown 3,Xbox One,5,Action,2019,2
Crackdown 3,PC,5,Action,2019,2
Crackdown 3,Xbox One,5,Action,2019,2
Crackdown 3,Xbox One,5,Action,2019,2
Far Cry: New Dawn,PlayStation 4,7.5,Ubisoft,2020,11
Far Cry: New Dawn,Xbox One,7.5,Ubisoft,2020,11
Jump Force,Xbox One,6.3,Action,2020,8
Jump Force,PC,6.3,Action,2020,8
Jump Force,PlayStation 4,6.3,Action,2020,8
The Amazing Spider-Man,Print,6.7,Marvel Comics,2020,3
The Amazing Spider-Man,Print,6.7,Marvel Comics,2020,3
The Amazing Spider-Man,Print,6.7,Marvel Comics,2020,3
The Amazing Spider-Man,Print,6.7,Marvel Comics,2020,3
The Amazing Spider-Man,Print,6.7,Marvel Comics,2020,3
The Amazing Spider-Man,Print,6.7,Marvel Comics,2020,3
The Amazing Spider-Man,Print,6.7,Marvel Comics,2020,3
The Amazing Spider-Man,Print,6.7,Marvel Comics,2020,3
The Amazing Spider-Man,Print,6.7,Marvel Comics,2020,3
The Amazing Spider-Man,Print,6.7,Marvel Comics,2020,3
The Amazing Spider-Man,Print,6.7,Marvel Comics,2020,3
The Amazing Spider-Man,Print,6.7,Marvel Comics,2020,3
Metro Exodus,PC,8.5,PC,2021,6
Metro Exodus,Xbox One,8.5,PC,2021,6
Metro Exodus,Xbox Series X|S,8.5,PC,2021,6
Apex Legends,PC,9,PC,2022,3
Apex Legends,PlayStation 4,9,PC,2022,3
Apex Legends,PlayStation 5,9,PC,2022,3
God Eater 3,PC,7.6,Adventure,2019,7
God Eater 3,PlayStation 4,7.6,Adventure,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
The Walking Dead,Print,7.2,Skybound,2019,7
Batman,Print,7.2,DC Comics,2020,3
Batman,Print,7.2,DC Comics,2020,3
Batman,Print,7.2,DC Comics,2020,3
Batman,Print,7.2,DC Comics,2020,3
Batman,Print,7.2,DC Comics,2020,3
Batman,Print,7.2,DC Comics,2020,3
Batman,Print,7.2,DC Comics,2020,3
Batman,Print,7.2,DC Comics,2020,3
Batman,Print,7.2,DC Comics,2020,3
Batman,Print,7.2,DC Comics,2020,3
Batman,Print,7.2,DC Comics,2020,3
Batman,Print,7.2,DC Comics,2020,3
Batman,Print,7.2,DC Comics,2020,3
Batman,Print,7.2,DC Comics,2020,3
Batman,Print,7.2,DC Comics,2020,3
Batman,Print,7.2,DC Comics,2020,3
Batman,Print,7.2,DC Comics,2020,3
Batman,Print,7.2,DC Comics,2020,3
Batman,Print,7.2,DC Comics,2020,3
Batman,Print,7.2,DC Comics,2020,3
Batman,Print,7.2,DC Comics,2020,3
Batman,Print,7.2,DC Comics,2020,3
Batman,Print,7.2,DC Comics,2020,3
Batman,Print,7.2,DC Comics,2020,3
Batman,Print,7.2,DC Comics,2020,3
Batman,Print,7.2,DC Comics,2020,3
Batman,Print,7.2,DC Comics,2020,3
Batman,Print,7.2,DC Comics,2020,3
Batman,Print,7.2,DC Comics,2020,3
Batman,Print,7.2,DC Comics,2020,3
Batman,Print,7.2,DC Comics,2020,3
Batman,Print,7.2,DC Comics,2020,3
Batman,Print,7.2,DC Comics,2020,3
Batman,Print,7.2,DC Comics,2020,3
Batman,Print,7.2,DC Comics,2020,3
Batman,Print,7.2,DC Comics,2020,3
Batman,Print,7.2,DC Comics,2020,3
Batman,Print,7.2,DC Comics,2020,3
Batman,Print,7.2,DC Comics,2020,3
Batman,Print,7.2,DC Comics,2020,3
Batman,Print,7.2,DC Comics,2020,3
Batman,Print,7.2,DC Comics,2020,3
The Amazing Spider-Man,Print,7.7,Marvel Comics,2020,3
The Amazing Spider-Man,Print,7.7,Marvel Comics,2020,3
The Amazing Spider-Man,Print,7.7,Marvel Comics,2020,3
The Amazing Spider-Man,Print,7.7,Marvel Comics,2020,3
The Amazing Spider-Man,Print,7.7,Marvel Comics,2020,3
The Amazing Spider-Man,Print,7.7,Marvel Comics,2020,3
The Amazing Spider-Man,Print,7.7,Marvel Comics,2020,3
The Amazing Spider-Man,Print,7.7,Marvel Comics,2020,3
The Amazing Spider-Man,Print,7.7,Marvel Comics,2020,3
The Amazing Spider-Man,Print,7.7,Marvel Comics,2020,3
The Amazing Spider-Man,Print,7.7,Marvel Comics,2020,3
The Amazing Spider-Man,Print,7.7,Marvel Comics,2020,3
Heroes in Crisis,Print,9,DC Comics,2019,5
Heroes in Crisis,Print,9,DC Comics,2019,5
Heroes in Crisis,Print,9,DC Comics,2019,5
Wargroove,PC,8.5,PC,2019,7
Wargroove,PlayStation 4,8.5,PC,2019,7
Alien: Blackout,Android,6.3,Action,2019,1
Alien: Blackout,iPhone,6.3,Action,2019,1
My Time at Portia,PC,8,RPG,2019,4
My Time at Portia,Xbox One,8,RPG,2019,4
My Time at Portia,PlayStation 4,8,RPG,2019,4
Slay the Spire,PlayStation 4,9,PC,2023,7
Slay the Spire,Xbox One,9,PC,2023,7
Slay the Spire,iPod,9,PC,2023,7
Slay the Spire,iPhone,9,PC,2023,7
Slay the Spire,iPad,9,PC,2023,7
Kingdom Hearts 3,Xbox One,8.7,Action,2022,2
Kingdom Hearts 3,PlayStation 4,8.7,Action,2022,2
Kingdom Hearts 3,PC,8.7,Action,2022,2
The Hong Kong Massacre,PlayStation 4,7.9,PC,2020,12
Batman,Print,8.1,DC Comics,2020,3
Batman,Print,8.1,DC Comics,2020,3
Batman,Print,8.1,DC Comics,2020,3
Batman,Print,8.1,DC Comics,2020,3
Batman,Print,8.1,DC Comics,2020,3
Batman,Print,8.1,DC Comics,2020,3
Batman,Print,8.1,DC Comics,2020,3
Batman,Print,8.1,DC Comics,2020,3
Batman,Print,8.1,DC Comics,2020,3
Batman,Print,8.1,DC Comics,2020,3
Batman,Print,8.1,DC Comics,2020,3
Batman,Print,8.1,DC Comics,2020,3
Batman,Print,8.1,DC Comics,2020,3
Batman,Print,8.1,DC Comics,2020,3
Batman,Print,8.1,DC Comics,2020,3
Batman,Print,8.1,DC Comics,2020,3
Batman,Print,8.1,DC Comics,2020,3
Batman,Print,8.1,DC Comics,2020,3
Batman,Print,8.1,DC Comics,2020,3
Batman,Print,8.1,DC Comics,2020,3
Batman,Print,8.1,DC Comics,2020,3
Batman,Print,8.1,DC Comics,2020,3
Batman,Print,8.1,DC Comics,2020,3
Batman,Print,8.1,DC Comics,2020,3
Batman,Print,8.1,DC Comics,2020,3
Batman,Print,8.1,DC Comics,2020,3
Batman,Print,8.1,DC Comics,2020,3
Batman,Print,8.1,DC Comics,2020,3
Batman,Print,8.1,DC Comics,2020,3
Batman,Print,8.1,DC Comics,2020,3
Batman,Print,8.1,DC Comics,2020,3
Batman,Print,8.1,DC Comics,2020,3
Batman,Print,8.1,DC Comics,2020,3
Batman,Print,8.1,DC Comics,2020,3
Batman,Print,8.1,DC Comics,2020,3
Batman,Print,8.1,DC Comics,2020,3
Batman,Print,8.1,DC Comics,2020,3
Batman,Print,8.1,DC Comics,2020,3
Batman,Print,8.1,DC Comics,2020,3
Batman,Print,8.1,DC Comics,2020,3
Batman,Print,8.1,DC Comics,2020,3
Batman,Print,8.1,DC Comics,2020,3
Resident Evil 2,Xbox One,9,Action,2022,10
Resident Evil 2,PC,9,Action,2022,10
Resident Evil 2,PlayStation 4,9,Action,2022,10
Resident Evil 2,Xbox Series X|S,9,Action,2022,10
Ace Combat 7,Xbox One,7,Action,2019,2
Ace Combat 7,PlayStation 4,7,Action,2019,2
Ace Combat 7,PC,7,Action,2019,2
Atlas,Xbox One,4.8,Action,2019,12
Atlas,PC,4.8,Action,2019,12
Glass,DVD,5.5,Drama,2019,4
No More Heroes: Travis Strikes Again ,PC,6,Action,2019,10
No More Heroes: Travis Strikes Again ,PlayStation 4,6,Action,2019,10
Onimusha: Warlords,PlayStation 2,6.5,Action,2019,1
Onimusha: Warlords,PlayStation 4,6.5,Action,2019,1
Onimusha: Warlords,Xbox One,6.5,Action,2019,1
Onimusha: Warlords,PC,6.5,Action,2019,1
Assassin's Creed Odyssey: Shadow Heritage DLC,Xbox One,7,Ubisoft,2019,1
Assassin's Creed Odyssey: Shadow Heritage DLC,PC,7,Ubisoft,2019,1
Batman,Print,8.5,DC Comics,2020,3
Batman,Print,8.5,DC Comics,2020,3
Batman,Print,8.5,DC Comics,2020,3
Batman,Print,8.5,DC Comics,2020,3
Batman,Print,8.5,DC Comics,2020,3
Batman,Print,8.5,DC Comics,2020,3
Batman,Print,8.5,DC Comics,2020,3
Batman,Print,8.5,DC Comics,2020,3
Batman,Print,8.5,DC Comics,2020,3
Batman,Print,8.5,DC Comics,2020,3
Batman,Print,8.5,DC Comics,2020,3
Batman,Print,8.5,DC Comics,2020,3
Batman,Print,8.5,DC Comics,2020,3
Batman,Print,8.5,DC Comics,2020,3
Batman,Print,8.5,DC Comics,2020,3
Batman,Print,8.5,DC Comics,2020,3
Batman,Print,8.5,DC Comics,2020,3
Batman,Print,8.5,DC Comics,2020,3
Batman,Print,8.5,DC Comics,2020,3
Batman,Print,8.5,DC Comics,2020,3
Batman,Print,8.5,DC Comics,2020,3
Batman,Print,8.5,DC Comics,2020,3
Batman,Print,8.5,DC Comics,2020,3
Batman,Print,8.5,DC Comics,2020,3
Batman,Print,8.5,DC Comics,2020,3
Batman,Print,8.5,DC Comics,2020,3
Batman,Print,8.5,DC Comics,2020,3
Batman,Print,8.5,DC Comics,2020,3
Batman,Print,8.5,DC Comics,2020,3
Batman,Print,8.5,DC Comics,2020,3
Batman,Print,8.5,DC Comics,2020,3
Batman,Print,8.5,DC Comics,2020,3
Batman,Print,8.5,DC Comics,2020,3
Batman,Print,8.5,DC Comics,2020,3
Batman,Print,8.5,DC Comics,2020,3
Batman,Print,8.5,DC Comics,2020,3
Batman,Print,8.5,DC Comics,2020,3
Batman,Print,8.5,DC Comics,2020,3
Batman,Print,8.5,DC Comics,2020,3
Batman,Print,8.5,DC Comics,2020,3
Batman,Print,8.5,DC Comics,2020,3
Batman,Print,8.5,DC Comics,2020,3
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
The Walking Dead,Print,6.1,Skybound,2019,7
